DATE,CODE,TYPE,SYMBOL,FUND_NAME,QUANTITY,PRICE,AMOUNT,ADJUST_AMOUNT,PERC_AFFECT
25/06/30,="8882",S,="US5315",Clarica CI Sel Cdn Equity Fund B,396.24,33.766,15739.92,13379.45,0
25/06/30,="8885",B,="US5315",Sun Life SunFund,91.483,33.766,580.53,3089.02,0
25/06/30,="90001",B,="US11506",CI Global Leaders Corp Class P,15747.846,19.781,311508.15,311508.15,-0.00301
25/06/30,="90008",B,="US5639",CI Global Dividend Opportunities CC P,9.892,18.7853,185.83,185.83,-1e-06
25/06/30,="90035",S,="US872",CI Money Market CC Series P,321535.47,10,3215354.7,3215354.7,-4.6e-05
25/06/30,="90040",B,="US5103",CI Canadian Balanced Corp Class P,55.789,12.239,682.8,682.8,-1e-06
25/06/30,="90056",B,="US5321",CI Canadian Equity Growth Fund P,56.653,33.8874,1919.82,1919.82,-4e-06
25/06/30,="90059",B,="US5323",CI Global Equity Fund P,99.308,35.0804,3483.76,3483.76,0
25/06/30,="90061",B,="US5594",CI Global Small/Mid Cap Eqty Fund P,66.081,21.3756,1412.53,1412.53,0
25/06/30,="90108",B,="US5339",CI Select Income (Mgd) Corp Class P,15489.61,7.2173,111793.16,111793.16,0
25/06/30,="90115",B,="US5778",CI Global Dividend Corp Class P,28.511,21.6541,617.38,617.38,0
25/06/30,="90289",B,="US5594",CI Global Small/Mid Cap Eqty Fund PP,237.878,21.3756,5084.78,5084.78,0
25/06/30,="90335",B,="US5510",CI U.S. Money Market CC Series P,50000,10,500000,500000,0
25/06/30,="9150",S,="US974",Clarica SF Pre CI Emerging Markets Fd,5.469,36.3539,136.8,198.82,0
25/06/30,="9151",S,="US5103",Clarica SF CI Canadian Balanced Fund,244.063,12.239,2570.72,2987.09,0
25/06/30,="9152",S,="US55221",Clarica SF Pre CI NA Sm/Mid Cap Eq Fd,56.106,52.8235,2963.74,2963.74,-1e-06
25/06/30,="9154",S,="US5330",Clarica SF CI Global Resource Fund,147.948,16.5205,2178.66,2444.17,0
25/06/30,="9155",S,="US5102",Clarica SF CI Corporate Bond Fund,131.71,9.7945,1104.46,1290.03,1e-06
25/06/30,="9156",S,="US5307",Clarica SF CI Cdn Investment Fund,860.67,23.5918,19809.9,20304.75,1e-06
25/06/30,="9157",S,="US5312",Clarica SF Premier CI Intl Val Fund,28.646,24.5123,702.18,702.18,-3e-06
25/06/30,="9158",S,="US55221",Clarica SF Pre II CI NA Sm/Mid Cap Eq Fd,1.298,52.8235,68.56,68.56,1e-06
25/06/30,="9159",S,="US894",Clarica SF CI Global Bond Fund,149.562,7.7655,972.28,1161.43,2e-06
25/06/30,="9160",S,="US893",Clarica SF Premier CI Cdn Bond Fund,212.963,9.6265,1969.57,2050.08,1e-06
25/06/30,="9161",S,="US7968",Clarica SF Prem II CI US Stock Sel Fund,12.481,76.2697,862.38,951.94,0
25/06/30,="9162",S,="US5325",Clarica SF CI U.S. Small/Mid Cap Eqty Fd,57.522,55.5992,3094.62,3198.2,0
25/06/30,="9163",S,="US5103",Clarica SF CI Select Cdn Bal Fund,3537.462,12.239,39538.84,43294.99,1e-06
25/06/30,="9164",S,="US5106",Clarica SF CI Cdn Inc & Growth Fund,21082.058,10.0734,212368,212368,0
25/06/30,="9165",S,="US5315",Clarica SF Prem CI Sel Cdn Equity Fund,347.431,33.766,11281.43,11731.35,0
25/06/30,="9166",S,="US994",Clarica SF CI Glbl Alpha Innov Fund,19.552,182.067,2676.92,3559.69,0
25/06/30,="9167",S,="US5310",Clarica SF CI Global Value Fund,98.887,28.4349,2375.09,2811.84,0
25/06/30,="9168",S,="US6503",Clarica SF CI Synergy Cdn Class,3553.089,30.9345,108875.69,109913.02,0
25/06/30,="9169",S,="US7968",Clarica SF CI US Stock Selection Fund,10.568,76.2697,447.6,806.01,-1e-06
25/06/30,="9170",S,="US7968",Clarica SF Premier CI US Stock Sel Fund,21.636,76.2697,1521.7,1650.17,0
25/06/30,="9171",S,="US893",Clarica SF CI Canadian Bond Fund,500.419,9.6265,4597.12,4817.28,0
25/06/30,="9172",S,="US5315",Clarica SF CI Select Cdn Equity Fund,651.311,33.766,20358.13,21992.18,1e-06
25/06/30,="9173",S,="US5103",Clarica SF CI Divers Cdn Bal Fund,892.931,12.239,10073.33,10928.59,1e-06
25/06/30,="9174",S,="US974",Clarica SF CI Emerging Markets Fund,38.585,36.3539,1303.91,1402.71,2e-06
25/06/30,="9175",S,="US55221",Clarica SF CI NA Sm/Mid Cap Equity Fund,90.275,52.8235,3773.83,4768.62,1e-06
25/06/30,="9176",S,="US5312",Clarica SF CI International Value Fd,125.527,24.5123,2880.03,3076.95,0
25/06/30,="9177",B,="US5139",Clarica SF Prem CI Glb Sh-Term Bond Fd,247.987,10.2087,2584.58,2531.63,1e-06
25/06/30,="9178",S,="US5315",Clarica SF CI Sum Sel Cdn Equity Fund,458.537,33.766,14740.54,15482.97,-1e-06
25/06/30,="9179",S,="US5307",Clarica SF CI Prem Cdn Investment Fd,205.362,23.5918,4415.94,4844.85,-1e-06
25/06/30,="9180",S,="US5310",Clarica SF Premier CI Glbl Val Fund,12.163,28.4349,188.13,345.85,-1e-06
25/06/30,="9181",S,="US5103",Clarica SF CI Premier Cdn Bal Fund,474.784,12.239,5316.71,5810.89,1e-06
25/06/30,="9182",S,="US5139",Clarica SF CI Global Short-Term Bond Fd,54.334,10.2087,532.36,554.68,-2e-06
25/06/30,="9183",B,="US872",Clarica SF CI Money Market Fund,87.474,10,1012.31,874.74,0
25/06/30,="9184",S,="US7992",Clarica SF Port. Series Conserv. Fund,322.457,15.6166,4527.54,5035.69,0
25/06/30,="9185",S,="US7991",Clarica SF Port. Series Income Fund,1169.627,10.2195,11276.79,11953,-1e-06
25/06/30,="9186",S,="US5601",Clarica SF Port. Series Bal. Growth Fund,2652.499,15.9602,41616.61,42334.42,0
25/06/30,="9187",S,="US5602",Clarica SF Port. Series Conserv. Bal. Fd,623.008,13.8696,8110.72,8640.87,0
25/06/30,="9188",S,="US5311",Clarica SF CI Sel Global Equity Fund,15.341,29.6004,376.55,454.11,1e-06
25/06/30,="9189",S,="US5600",Clarica SF Port. Series Growth Fund,15.772,25.3749,46.44,400.22,0
25/06/30,="9190",S,="US5603",Clarica SF Port. Series Max. Growth Fund,2.414,20.7363,125,50.05,0
25/06/30,="9191",S,="US5111",Clarica SF CI Glbl Inc & Growth Fund,192.337,11.9152,1842.42,2291.73,0
25/06/30,="9193",S,="US7967",Clarica SF Port. Series Balanced Fund,229.461,34.7507,6421.72,7973.93,0
25/06/30,="9201",S,="US5103",Clarica SF CI Canadian Balanced Fund DSC,89.745,12.239,1033.04,1098.39,0
25/06/30,="9202",S,="US55221",Clarica SF Pre CI NA S/M Cap Eq Fd DSC,5.374,52.8235,283.87,283.87,0
25/06/30,="9204",S,="US5330",Clarica SF CI Global Resource Fund DSC,12.6,16.5205,131.2,208.16,-2e-06
25/06/30,="9205",S,="US5102",Clarica SF CI Corporate Bond Fund DSC,36.089,9.7945,322.79,353.47,-5e-06
25/06/30,="9206",S,="US5307",Clarica SF CI Cdn Investment Fund DSC,35.24,23.5918,658.74,831.38,0
25/06/30,="9208",S,="US55221",Clarica SF Pre II CI NA S/M Cap Eq DSC,3.187,52.8235,168.36,168.36,-1.2e-05
25/06/30,="9209",S,="US894",Clarica SF CI Global Bond Fund DSC,38.28,7.7655,221.91,297.26,-1e-06
25/06/30,="9210",S,="US893",Clarica SF Premier CI Cdn Bond Fund DSC,71.101,9.6265,648.34,684.45,1e-06
25/06/30,="9211",S,="US7968",Clarica SF Pr II CI US Stock Sel Fd DSC,3.077,76.2697,195.15,234.72,-1e-06
25/06/30,="9212",S,="US5325",Clarica SF CI U.S. Sm/Mid Cap Eq Fd DSC,0.903,55.5992,10.72,50.2,-1e-06
25/06/30,="9213",S,="US5103",Clarica SF CI Select Cdn Bal Fund DSC,212.414,12.239,1780.82,2599.74,0
25/06/30,="9214",S,="US5106",Clarica SF CI Cdn Inc & Growth Fund DSC,113.48,10.0734,1143.13,1143.13,-1e-06
25/06/30,="9215",S,="US5315",Clarica SF Prem CI Sel Cdn Equity Fd DSC,47.892,33.766,1484.87,1617.12,0
25/06/30,="9216",S,="US994",Clarica SF CI Glbl Alpha Innov Fund DSC,5.208,182.067,826.92,948.18,2e-06
25/06/30,="9217",S,="US5310",Clarica SF CI Global Value Fund DSC,33.989,28.4349,854.29,966.46,1e-06
25/06/30,="9218",S,="US6503",Clarica SF CI Synergy Cdn Class DSC,16.236,30.9345,286.13,502.24,0
25/06/30,="9219",S,="US7968",Clarica SF CI US Stock Sel Fund DSC,14.477,76.2697,1048.23,1104.12,2e-06
25/06/30,="9220",S,="US7968",Clarica SF Prem CI US Stock Sel Fund DSC,2.924,76.2697,204.9,223.01,0
25/06/30,="9221",S,="US893",Clarica SF CI Canadian Bond Fund DSC,72.628,9.6265,649.7,699.15,-1e-06
25/06/30,="9222",S,="US5315",Clarica SF CI Select Cdn Equity Fund DSC,84.085,33.766,2569.27,2839.21,-1e-06
25/06/30,="9223",S,="US5103",Clarica SF CI Divers Cdn Bal Fund DSC,16.494,12.239,128.86,201.88,-1e-06
25/06/30,="9224",S,="US974",Clarica SF CI Emerging Markets Fund DSC,1.574,36.3539,11.21,57.23,2e-06
25/06/30,="9225",S,="US55221",Clarica SF CI NA Sm/Mid Cap Eqty Fd DSC,11.9,52.8235,499.58,628.58,1e-06
25/06/30,="9226",S,="US5312",Clarica SF CI International Value Fd DSC,30.744,24.5123,700.4,753.6,0
25/06/30,="9227",S,="US5139",Clarica SF Prem CI Glb Sh-Term Bd Fd DSC,54.065,10.2087,535.1,551.93,1e-06
25/06/30,="9228",S,="US5315",Clarica SF CI Sum Sel Cdn Equity Fd DSC,79.347,33.766,2480.2,2679.23,1e-06
25/06/30,="9229",S,="US5307",Clarica SF CI Prem Cdn Investment Fd DSC,25.166,23.5918,475.67,593.72,-1e-06
25/06/30,="9230",S,="US5310",Clarica SF Premier CI Glbl Val Fund DSC,2.289,28.4349,42.23,65.08,0
25/06/30,="9231",S,="US5103",Clarica SF CI Premier Cdn Bal Fund DSC,83.44,12.239,927.4,1021.23,-1e-06
25/06/30,="9252",S,="US5103",Clarica MVP Balanced Fund,1844.91,12.239,22111.84,22579.86,2e-06
25/06/30,="9253",S,="US893",Clarica MVP Bond Fund,62.23,9.6265,550.03,599.06,1e-06
25/06/30,="9254",S,="US6503",Clarica MVP Equity Fund,104.196,30.9345,2838.38,3223.26,2e-06
25/06/30,="9255",S,="US5311",Clarica MVP Global Equity Fund,2.606,29.6004,32.72,77.15,-1e-06
25/06/30,="9257",S,="US5305",Clarica MVP Dividend Fund,37.207,27.5988,896.94,1026.88,-1e-06
25/06/30,="9261",S,="US7968",Clarica MVP US Stock Selection Fund,7.059,76.2697,516.74,538.38,0
25/06/30,="9400",B,="US5339",SWE CI Prem Sel Inc Mgd Port 100/100,368.621,7.2173,2715.94,2660.45,-4e-06
25/06/30,="9402",S,="US1316",SWE CI PSS i70e30 Portfolio 100/100,1.799,13.5682,20.05,24.42,-1e-06
25/06/30,="9402",S,="US1317",SWE CI PSS i70e30 Portfolio 100/100,1.156,17.5954,16.71,20.35,0
25/06/30,="9402",S,="US1318",SWE CI PSS i70e30 Portfolio 100/100,1.524,10.6846,13.37,16.28,1e-06
25/06/30,="9402",S,="US5339",SWE CI PSS i70e30 Portfolio 100/100,19.736,7.2173,116.98,142.44,1e-06
25/06/30,="9403",S,="US1316",SWE CI PSS i60e40 Portfolio 100/100,1.425,13.5682,13.88,19.34,-3e-06
25/06/30,="9403",S,="US1317",SWE CI PSS i60e40 Portfolio 100/100,0.893,17.5954,11.28,15.71,-1e-06
25/06/30,="9403",S,="US1318",SWE CI PSS i60e40 Portfolio 100/100,1.245,10.6846,9.55,13.3,2e-06
25/06/30,="9403",S,="US5339",SWE CI PSS i60e40 Portfolio 100/100,10.05,7.2173,52.07,72.53,0
25/06/30,="9404",S,="US1316",SWE CI PSS i50e50 Portfolio 100/100,1.485,13.5682,0.07,20.15,0
25/06/30,="9404",S,="US1317",SWE CI PSS i50e50 Portfolio 100/100,0.916,17.5954,0.06,16.12,1e-06
25/06/30,="9404",S,="US1318",SWE CI PSS i50e50 Portfolio 100/100,1.32,10.6846,0.05,14.11,0
25/06/30,="9404",S,="US5339",SWE CI PSS i50e50 Portfolio 100/100,6.98,7.2173,0.18,50.38,0
25/06/30,="9407",S,="US1316",SWE CI PSS i20e80 Portfolio 100/100,22.578,13.5682,266.36,306.35,0
25/06/30,="9407",S,="US1317",SWE CI PSS i20e80 Portfolio 100/100,14.146,17.5954,216.42,248.91,0
25/06/30,="9407",S,="US1318",SWE CI PSS i20e80 Portfolio 100/100,19.712,10.6846,183.12,210.61,-1e-06
25/06/30,="9407",S,="US5339",SWE CI PSS i20e80 Portfolio 100/100,26.53,7.2173,166.48,191.47,1e-06
25/06/30,="9408",S,="US1316",SWE CI PSS e100 Portfolio 100/100,31.084,13.5682,411.32,421.75,5e-06
25/06/30,="9408",S,="US1317",SWE CI PSS e100 Portfolio 100/100,19.175,17.5954,329.05,337.4,-1e-06
25/06/30,="9409",S,="US7991",SWE Pre Port Ser Inc Bdl 100/100,170.196,10.2195,1720.26,1739.31,1e-06
25/06/30,="9409",S,="US893",SWE Pre Port Ser Inc Bdl 100/100,147.829,9.6265,1407.49,1423.08,1e-06
25/06/30,="9414",S,="US904",SWE CI Pre Sel CDN Eqty Fd 100/100,21.617,32.6477,698.88,705.74,1.4e-05
25/06/30,="9415",S,="US5603",SWE Pre II Port Ser Max Gr Fd 100/100,29.794,20.7363,612.7,617.83,-2.5e-05
25/06/30,="9420",B,="US5339",SWE CI Prem Sel Inc Mgd Port 75/100,1276.734,7.2173,9401.64,9214.57,-1e-06
25/06/30,="9422",S,="US1316",SWE CI PSS i70e30 Portfolio 75/100,15.299,13.5682,161.78,207.57,0
25/06/30,="9422",S,="US1317",SWE CI PSS i70e30 Portfolio 75/100,9.831,17.5954,134.82,172.98,0
25/06/30,="9422",S,="US1318",SWE CI PSS i70e30 Portfolio 75/100,12.952,10.6846,107.86,138.39,0
25/06/30,="9422",S,="US5339",SWE CI PSS i70e30 Portfolio 75/100,167.773,7.2173,943.74,1210.87,0
25/06/30,="9423",S,="US1316",SWE CI PSS i60e40 Portfolio 75/100,25.875,13.5682,289.28,351.08,0
25/06/30,="9423",S,="US1317",SWE CI PSS i60e40 Portfolio 75/100,16.212,17.5954,235.04,285.25,0
25/06/30,="9423",S,="US1318",SWE CI PSS i60e40 Portfolio 75/100,22.59,10.6846,198.88,241.36,0
25/06/30,="9423",S,="US5339",SWE CI PSS i60e40 Portfolio 75/100,182.412,7.2173,1084.79,1316.52,0
25/06/30,="9424",S,="US1316",SWE CI PSS i50e50 Portfolio 75/100,65.934,13.5682,731.02,894.6,0
25/06/30,="9424",S,="US1318",SWE CI PSS i50e50 Portfolio 75/100,58.61,10.6846,511.71,626.22,0
25/06/30,="9424",S,="US5339",SWE CI PSS i50e50 Portfolio 75/100,309.881,7.2173,1827.54,2236.5,0
25/06/30,="9425",S,="US1316",SWE CI PSS i40e60 Portfolio 75/100,174.815,13.5682,1841.88,2371.92,0
25/06/30,="9425",S,="US1317",SWE CI PSS i40e60 Portfolio 75/100,106.72,17.5954,1458.16,1877.78,0
25/06/30,="9425",S,="US1318",SWE CI PSS i40e60 Portfolio 75/100,157.247,10.6846,1304.67,1680.12,0
25/06/30,="9425",S,="US5339",SWE CI PSS i40e60 Portfolio 75/100,547.742,7.2173,3069.81,3953.22,0
25/06/30,="9426",S,="US1316",SWE CI PSS i30e70 Portfolio 75/100,654.487,13.5682,6908.76,8880.22,0
25/06/30,="9426",S,="US1317",SWE CI PSS i30e70 Portfolio 75/100,396.542,17.5954,5428.31,6977.31,0
25/06/30,="9426",S,="US1318",SWE CI PSS i30e70 Portfolio 75/100,593.659,10.6846,4934.83,6343.01,0
25/06/30,="9426",S,="US5339",SWE CI PSS i30e70 Portfolio 75/100,1318.293,7.2173,7402.24,9514.51,0
25/06/30,="9427",S,="US1316",SWE CI PSS i20e80 Portfolio 75/100,34.177,13.5682,405.2,463.71,-1e-06
25/06/30,="9427",S,="US1317",SWE CI PSS i20e80 Portfolio 75/100,21.413,17.5954,329.23,376.77,-1e-06
25/06/30,="9427",S,="US1318",SWE CI PSS i20e80 Portfolio 75/100,29.837,10.6846,278.57,318.8,-1e-06
25/06/30,="9427",S,="US5339",SWE CI PSS i20e80 Portfolio 75/100,40.157,7.2173,253.25,289.82,-1e-06
25/06/30,="9428",S,="US1316",SWE CI PSS e100 Portfolio 75/100,136.947,13.5682,1718.81,1858.13,0
25/06/30,="9428",S,="US1317",SWE CI PSS e100 Portfolio 75/100,84.483,17.5954,1375.05,1486.5,0
25/06/30,="9428",S,="US1318",SWE CI PSS e100 Portfolio 75/100,121.735,10.6846,1203.17,1300.69,0
25/06/30,="9429",S,="US7991",SWE Pre Port Ser Inc Bdl 75/100,803.292,10.2195,8163.2,8209.24,0
25/06/30,="9429",S,="US893",SWE Pre Port Ser Inc Bdl 75/100,697.725,9.6265,6678.98,6716.65,0
25/06/30,="9434",S,="US904",SWE CI Pre Sel CDN Eqty Fd 75/100,10.384,32.6477,324.73,339.01,3e-06
25/06/30,="9436",S,="US5603",SWE Pre Port Ser Max Gr Fd 75/100,154.144,20.7363,3164.01,3196.38,2e-06
25/06/30,="9440",B,="US5339",SWE CI Prem Sel Inc Mgd Port 75/75,375.464,7.2173,2741.86,2709.84,5e-06
25/06/30,="9445",S,="US1316",SWE CI PSS i40e60 Portfolio 75/75,43.961,13.5682,412.83,596.47,0
25/06/30,="9445",S,="US1317",SWE CI PSS i40e60 Portfolio 75/75,26.837,17.5954,326.82,472.2,0
25/06/30,="9445",S,="US1318",SWE CI PSS i40e60 Portfolio 75/75,39.543,10.6846,292.42,422.5,0
25/06/30,="9445",S,="US5339",SWE CI PSS i40e60 Portfolio 75/75,137.739,7.2173,688.04,994.11,0
25/06/30,="9446",S,="US1316",SWE CI PSS i30e70 Portfolio 75/75,248.165,13.5682,2620.52,3367.16,0
25/06/30,="9446",S,="US1317",SWE CI PSS i30e70 Portfolio 75/75,150.359,17.5954,2058.98,2645.62,0
25/06/30,="9446",S,="US1318",SWE CI PSS i30e70 Portfolio 75/75,225.101,10.6846,1871.8,2405.11,0
25/06/30,="9446",S,="US5339",SWE CI PSS i30e70 Portfolio 75/75,499.864,7.2173,2807.7,3607.67,0
25/06/30,="9447",S,="US1316",SWE CI PSS i20e80 Portfolio 75/75,26.084,13.5682,315.29,353.92,-1e-06
25/06/30,="9447",S,="US1317",SWE CI PSS i20e80 Portfolio 75/75,16.343,17.5954,256.18,287.56,0
25/06/30,="9447",S,="US5339",SWE CI PSS i20e80 Portfolio 75/75,30.649,7.2173,197.06,221.2,0
25/06/30,="9449",S,="US7991",SWE Pre Port Ser Inc Bdl 75/75,427.881,10.2195,4356.71,4372.73,0
25/06/30,="9449",S,="US893",SWE Pre Port Ser Inc Bdl 75/75,371.65,9.6265,3564.58,3577.69,0
25/06/30,="9454",S,="US904",SWE CI Pre Sel CDN Eqty Fd 75/75,34.776,32.6477,1129.05,1135.34,6e-06
25/06/30,="9455",S,="US5603",SWE Pre II Port Ser Max Gr Fd 75/75,24.451,20.7363,481.3,507.02,1e-06
25/06/30,="9456",S,="US5603",SWE Pre Port Ser Max Gr Fd 75/75,1406.96,20.7363,29160.28,29175.15,2e-06
25/06/30,="9460",B,="US5339",SWE CI Prem Sel Inc Mgd Port PMA Cl C,1588.964,7.2173,11478.5,11468.03,0
25/06/30,="9466",S,="US1316",SWE CI PSS i30e70 Portfolio PMA Cl C,119.216,13.5682,1566.38,1617.55,0
25/06/30,="9466",S,="US1317",SWE CI PSS i30e70 Portfolio PMA Cl C,72.23,17.5954,1230.72,1270.92,0
25/06/30,="9466",S,="US1318",SWE CI PSS i30e70 Portfolio PMA Cl C,108.136,10.6846,1118.84,1155.39,0
25/06/30,="9466",S,="US5339",SWE CI PSS i30e70 Portfolio PMA Cl C,240.129,7.2173,1678.26,1733.08,0
25/06/30,="9468",S,="US1316",SWE CI PSS e100 Portfolio PMA Cl C,495.261,13.5682,6692.25,6719.8,1e-06
25/06/30,="9468",S,="US1317",SWE CI PSS e100 Portfolio PMA Cl C,305.525,17.5954,5353.8,5375.84,1e-06
25/06/30,="9468",S,="US1318",SWE CI PSS e100 Portfolio PMA Cl C,440.246,10.6846,4684.57,4703.86,0
25/06/30,="9475",S,="US1316",SWE CI PSS i40e60 Portfolio PMA Cl B,119.17,13.5682,1556.83,1616.92,0
25/06/30,="9475",S,="US1317",SWE CI PSS i40e60 Portfolio PMA Cl B,72.75,17.5954,1232.49,1280.06,0
25/06/30,="9475",S,="US1318",SWE CI PSS i40e60 Portfolio PMA Cl B,107.194,10.6846,1102.76,1145.32,0
25/06/30,="952T8",S,="US5100",CI High Income Corp Class FT8,23.164,12.0018,200,278.01,0
25/06/30,="958T8",S,="US5111",CI Global Income & Growth Corp Class FT8,315.959,11.9152,1998.84,3764.71,0
25/06/30,="9601",S,="US872",Cash Management Pool W,5671.438,10,56714.38,56714.38,4e-06
25/06/30,="9623",S,="US7968",SWE CI U.S. Stk Sel Core Bdl 75/75,212.098,76.2697,16176.68,16176.68,0
25/06/30,="9623",S,="US893",SWE CI U.S. Stk Sel Core Bdl 75/75,686.373,9.6265,6607.37,6607.37,0
25/06/30,="9624",S,="US5373",SWE CI Glbl Eqty Core Bundle 75/75,2437.688,18.8603,45975.52,45975.52,0
25/06/30,="9624",S,="US893",SWE CI Glbl Eqty Core Bundle 75/75,1950.733,9.6265,18778.73,18778.73,0
25/06/30,="9626",S,="US55227",SWE CI North Amer. Div. Bdl 75/75,589.629,24.3777,14373.81,14373.81,0
25/06/30,="9626",S,="US893",SWE CI North Amer. Div. Bdl 75/75,552.261,9.6265,5316.34,5316.34,0
25/06/30,="9629",S,="US858",SWE CI Sel Global Eqty Bdl 75/75,188.886,64.072,12102.28,12102.28,0
25/06/30,="9629",S,="US893",SWE CI Sel Global Eqty Bdl 75/75,513.498,9.6265,4943.19,4943.19,0
25/06/30,="9682",B,="US15472",Canadian Equity Alpha Pool W,460.362,23.3264,10738.59,10738.59,0
25/06/30,="9686",B,="US15476",International Equity Alpha Pool W,401.045,24.3748,9775.38,9775.38,0
25/06/30,="9687",S,="US5341M",Global Equity Pool W,2186.951,24.4364,53441.21,53441.21,0
25/06/30,="9723",S,="US7968",SWE CI U.S. Stk Sel Core Bdl 75/100,961.998,76.2697,73371.31,73371.31,0
25/06/30,="9724",S,="US5373",SWE CI Glbl Eqty Core Bundle 75/100,3002.368,18.8603,56625.57,56625.57,0
25/06/30,="9724",S,="US893",SWE CI Glbl Eqty Core Bundle 75/100,2402.614,9.6265,23128.76,23128.76,0
25/06/30,="9726",S,="US55227",SWE CI North Amer. Div. Bdl 75/100,2395.468,24.3777,58395.99,58395.99,0
25/06/30,="9726",S,="US893",SWE CI North Amer. Div. Bdl 75/100,2243.652,9.6265,21598.52,21598.52,0
25/06/30,="9729",S,="US858",SWE CI Sel Global Eqty Bdl 75/100,112.794,64.072,7226.95,7226.95,0
25/06/30,="9729",S,="US893",SWE CI Sel Global Eqty Bdl 75/100,306.638,9.6265,2951.85,2951.85,0
25/06/30,="974T8",S,="US11506",CI Global Leaders Corp Class FT8,18.144,19.781,0.27,358.91,0
25/06/30,="9823",S,="US7968",SWE CI U.S. Stk Sel Core Bdl 100/100,160.559,76.2697,12245.75,12245.75,0
25/06/30,="9823",S,="US893",SWE CI U.S. Stk Sel Core Bdl 100/100,519.584,9.6265,5001.78,5001.78,0
25/06/30,="9824",S,="US5373",SWE CI Glbl Eqty Core Bundle 100/100,847.607,18.8603,15986.13,15986.13,0
25/06/30,="9824",S,="US893",SWE CI Glbl Eqty Core Bundle 100/100,678.288,9.6265,6529.54,6529.54,0
25/06/30,="9826",S,="US55227",SWE CI North Amer. Div. Bdl 100/100,499.93,24.3777,12187.14,12187.14,0
25/06/30,="9826",S,="US893",SWE CI North Amer. Div. Bdl 100/100,468.246,9.6265,4507.57,4507.57,0
25/06/30,="9829",S,="US858",SWE CI Sel Global Eqty Bdl 100/100,37.987,64.072,2433.91,2433.91,0
25/06/30,="9829",S,="US893",SWE CI Sel Global Eqty Bdl 100/100,103.27,9.6265,994.13,994.13,0
25/06/30,="053",S,="US893",CI Conservative GIF Portfolio,13.148,9.6265,81.35,126.57,0
25/06/30,="087",S,="US7968",CI Growth GIF Portfolio Class B,4.878,76.2697,367.38,372.07,0
25/06/30,="12132",S,="US893",SWESS Port Ser Income Seg Bdl Inv,537.348,9.6265,4874.06,5172.78,0
25/06/30,="12152",S,="US908",SWESS CI Synergy America Bdle Invest,0.616,95.3125,58.69,58.69,2e-05
25/06/30,="12163",S,="US893",SWESS Pre Port Ser Inc Seg Bdl Invest,37.969,9.6265,312.83,365.51,-1e-06
25/06/30,="12180",S,="US6243",SWESS Port Sel 60i40e Mngt Fd Invest,15.025,20.2707,293.69,304.56,3e-06
25/06/30,="12735",S,="US7967",SWESS Port Series Balanced Fd Income,8427.148,34.7507,292637.62,292849.29,-1e-06
25/06/30,="12755",S,="US893",SWESS CI Core Bundle Income,1663.771,9.6265,16016.29,16016.29,0
25/06/30,="12773",S,="US11111",SWESS CI Diversif Bal Bdl Income,2640.089,9.9496,26145.05,26267.83,0
25/06/30,="12793",S,="US893",SWESS Sun Life MFS US Val Bdle Incm,500.658,9.6265,4819.58,4819.58,-1e-06
25/06/30,="15454",S,="US16454",Global Fixed Income CC I,45560.113,16.9768,773464.92,773464.92,-0.000413
25/06/30,="16134",S,="US5103",CI Canadian Balanced Corp Class E,64.539,12.239,412.5,789.89,0
25/06/30,="18000",S,="US11109",CI Canadian Small/Mid Cap Eqty CC O,64.771,32.4216,2099.98,2099.98,0
25/06/30,="22164",S,="US893",SWESS 2 CI Cdn Eq Bdle Invt,1590.265,9.6265,15308.69,15308.69,0
25/06/30,="22702",S,="US7991",SWESS 2 Pre Port Ser Incm Seg Bdl Inc,1187.999,10.2195,11780.11,12140.76,0
25/06/30,="22764",S,="US904",SWESS 2 CI Cdn Eq Bdle Incm,2321.877,32.6477,75803.94,75803.94,0
25/06/30,="2310",S,="US5103",CI Canadian Balanced Corp Class A ISC,1712.05,12.239,16974.43,20953.78,0
25/06/30,="2574",S,="US11506",CI Global Leaders Corp Class A ISC,7833.62,19.781,113493.01,154956.84,0
25/06/30,="27005",B,="US15458",Canadian Equity Managed Class F,227.109,41.0292,9318.12,9318.12,0
25/06/30,="28001",B,="US5634",Fixed Income Managed Class I,29915.052,9.2404,276427.05,276427.05,0
25/06/30,="28004",S,="US16472",Canadian Equity Managed Pool I,6224.533,14.1666,88180.47,88180.47,0
25/06/30,="4304",B,="US5100",CI High Income Corp Class F,478.298,12.0018,12202.44,5740.44,0
25/06/30,="54003",S,="US55203",CI Precious Metals Class F,15.953,141.0949,1630,2250.84,0
25/06/30,="5544",B,="US5594",CI Global Small/Mid Cap Eqty Fd I,3.136,21.3756,67.03,67.03,1e-06
25/06/30,="58043",B,="US5102",CI Corporate Bond Class P,22895.809,9.7945,224253,224253,0
25/06/30,="674T8",S,="US11506",CI Global Leaders Corp Class AT8 ISC,498.327,19.781,8770.06,9857.4,0
25/06/30,="7194",S,="US5111",SWE CI Pre Gl Inc & Gro Fd 100/100,1090.796,11.9152,12595.65,12997.05,-1e-06
25/06/30,="7290",B,="US872",SW Elite CI Money Market Fund 75/100,587119.213,10,5875372.63,5871192.13,7e-06
25/06/30,="7341",B,="US872",SWE CI Money Market PMA Cl-C,10526.184,10,105299.83,105261.84,-1e-06
